index,workclass,education,marital.status,occupation,cluster
1386,Local-gov,Some-college,Married-civ-spouse,Other-service,0
1387,Private,HS-grad,Married-civ-spouse,Prof-specialty,0
1388,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1389,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
1390,Private,10th,Married-civ-spouse,Transport-moving,0
1391,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1392,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,0
1393,Private,Some-college,Married-civ-spouse,Adm-clerical,1
1394,Federal-gov,Some-college,Married-civ-spouse,Tech-support,0
1395,Private,11th,Married-civ-spouse,Adm-clerical,0
1396,Private,Some-college,Married-civ-spouse,Other-service,0
1397,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,0
1398,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,0
1399,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0
1400,Private,Some-college,Married-civ-spouse,Craft-repair,0
1401,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,0
1402,Private,Some-college,Married-civ-spouse,Transport-moving,0
1403,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0
1404,Private,HS-grad,Married-civ-spouse,Craft-repair,0
1406,Local-gov,Some-college,Married-civ-spouse,Protective-serv,0
1407,Private,HS-grad,Married-civ-spouse,Craft-repair,0
1408,Self-emp-inc,Some-college,Married-civ-spouse,Sales,0
1409,Private,Some-college,Married-civ-spouse,Craft-repair,0
1410,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
1411,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1412,Private,Some-college,Married-civ-spouse,Tech-support,0
1413,Private,11th,Married-civ-spouse,Craft-repair,0
1414,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,0
1416,Private,Masters,Married-civ-spouse,Exec-managerial,0
1417,Private,HS-grad,Married-civ-spouse,Craft-repair,0
1418,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,0
1419,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1420,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,0
1421,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,0
1422,Self-emp-inc,Some-college,Married-civ-spouse,Sales,0
1423,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1424,Private,Some-college,Married-civ-spouse,Exec-managerial,0
1425,Private,Masters,Married-civ-spouse,Other-service,0
1426,State-gov,HS-grad,Married-civ-spouse,Craft-repair,0
1428,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
1429,Private,HS-grad,Married-civ-spouse,Craft-repair,0
1430,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,0
1431,Self-emp-inc,Some-college,Married-civ-spouse,Sales,0
1432,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
1433,Private,Some-college,Married-civ-spouse,Other-service,0
1434,Local-gov,7th-8th,Married-civ-spouse,Exec-managerial,0
1435,Private,Bachelors,Divorced,Exec-managerial,0
1436,Federal-gov,Masters,Never-married,Prof-specialty,1
1437,Private,Bachelors,Never-married,Exec-managerial,1
1438,Private,Some-college,Divorced,Exec-managerial,1
1439,Private,HS-grad,Never-married,Other-service,0
1440,Local-gov,Bachelors,Divorced,Prof-specialty,0
1441,Private,Bachelors,Never-married,Exec-managerial,1
1442,Private,HS-grad,Never-married,Craft-repair,0
1443,Private,Bachelors,Divorced,Sales,0
1444,Private,HS-grad,Divorced,Craft-repair,0
1445,Private,HS-grad,Never-married,Handlers-cleaners,0
1446,Private,HS-grad,Never-married,Craft-repair,0
1447,Private,Some-college,Divorced,Sales,1
1448,Private,Bachelors,Never-married,Prof-specialty,1
1449,Local-gov,Assoc-acdm,Separated,Exec-managerial,0
1450,Private,Bachelors,Never-married,Adm-clerical,1
1451,Private,Some-college,Never-married,Other-service,1
1452,Private,Some-college,Never-married,Craft-repair,1
1453,Private,HS-grad,Divorced,Craft-repair,0
1454,Federal-gov,Some-college,Never-married,Prof-specialty,1
1455,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,1
1456,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,0
1457,Private,Bachelors,Widowed,Sales,0
1458,Private,Some-college,Divorced,Transport-moving,1
1459,Local-gov,Masters,Never-married,Prof-specialty,1
1460,Private,Some-college,Divorced,Sales,1
1461,Private,Assoc-acdm,Divorced,Prof-specialty,0
1462,Federal-gov,HS-grad,Never-married,Exec-managerial,0
1463,Local-gov,Some-college,Never-married,Prof-specialty,1
1464,Private,Bachelors,Never-married,Exec-managerial,1
1465,Federal-gov,11th,Never-married,Tech-support,1
1466,Local-gov,Assoc-voc,Never-married,Tech-support,1
1467,Private,Bachelors,Never-married,Exec-managerial,1
1468,Private,Bachelors,Divorced,Prof-specialty,0
1469,Private,Bachelors,Never-married,Prof-specialty,1
1470,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,0
1471,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,0
1473,Private,Some-college,Married-civ-spouse,Transport-moving,0
1474,Local-gov,HS-grad,Divorced,Adm-clerical,0
1475,Private,HS-grad,Never-married,Sales,0
1476,Private,Bachelors,Never-married,Tech-support,1
1477,Private,Bachelors,Never-married,Sales,1
1478,Private,HS-grad,Never-married,Craft-repair,0
1479,State-gov,HS-grad,Divorced,Exec-managerial,0
1480,Private,Bachelors,Separated,Adm-clerical,1
1481,Local-gov,Bachelors,Never-married,Prof-specialty,1
1482,Private,HS-grad,Divorced,Exec-managerial,0
1483,Private,7th-8th,Divorced,Machine-op-inspct,0
1484,Private,Assoc-voc,Married-spouse-absent,Adm-clerical,1
1485,Self-emp-not-inc,Some-college,Divorced,Sales,1
1486,Private,Assoc-acdm,Divorced,Adm-clerical,1
1487,Private,Assoc-acdm,Divorced,Sales,0
1488,Federal-gov,Some-college,Divorced,Adm-clerical,1
1489,Private,Assoc-acdm,Divorced,Prof-specialty,0
1490,Private,11th,Divorced,Transport-moving,0
1491,State-gov,Some-college,Widowed,Adm-clerical,1
1492,Private,HS-grad,Widowed,Adm-clerical,0
1493,Private,HS-grad,Widowed,Transport-moving,0
1494,Private,Bachelors,Divorced,Prof-specialty,0
1495,Private,HS-grad,Separated,Prof-specialty,0
1496,Private,HS-grad,Divorced,Exec-managerial,0
1497,Local-gov,Bachelors,Divorced,Prof-specialty,0
1498,Private,HS-grad,Never-married,Exec-managerial,0
1499,Federal-gov,Bachelors,Divorced,Tech-support,0
1500,Local-gov,Bachelors,Divorced,Exec-managerial,0
1501,State-gov,HS-grad,Separated,Adm-clerical,0
1502,Private,HS-grad,Separated,Prof-specialty,0
1503,Private,Some-college,Divorced,Exec-managerial,1
1504,Private,9th,Never-married,Machine-op-inspct,1
1505,Private,HS-grad,Divorced,Adm-clerical,0
1506,Private,Assoc-voc,Divorced,Tech-support,0
1507,Private,HS-grad,Divorced,Craft-repair,0
1509,Private,HS-grad,Married-civ-spouse,Transport-moving,0
1511,Private,HS-grad,Never-married,Prof-specialty,0
1512,Private,Masters,Divorced,Exec-managerial,0
1513,Local-gov,Masters,Widowed,Prof-specialty,0
1514,Private,Masters,Divorced,Exec-managerial,0
1515,Private,Bachelors,Divorced,Adm-clerical,1
1516,Private,Some-college,Divorced,Tech-support,1
1517,Private,Bachelors,Divorced,Prof-specialty,0
1518,Private,10th,Never-married,Machine-op-inspct,1
1519,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1520,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
1521,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,0
1522,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1523,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1524,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1525,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1526,Private,Some-college,Married-civ-spouse,Exec-managerial,0
1527,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,0
1528,Self-emp-inc,Some-college,Married-civ-spouse,Sales,0
1529,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,0
1530,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1531,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1532,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1533,Private,Prof-school,Divorced,Prof-specialty,0
1534,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1535,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1536,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,0
1537,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
1538,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1539,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,0
1540,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1541,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1542,Private,Doctorate,Married-civ-spouse,Exec-managerial,0
1543,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1544,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1545,Private,Masters,Married-civ-spouse,Prof-specialty,0
1546,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,1
1547,Private,Some-college,Married-civ-spouse,Adm-clerical,1
1548,Self-emp-inc,Masters,Divorced,Prof-specialty,0
1549,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1550,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,0
1551,Local-gov,Bachelors,Divorced,Adm-clerical,1
1552,Private,Doctorate,Divorced,Sales,0
1553,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,0
1554,Private,HS-grad,Married-civ-spouse,Craft-repair,0
1555,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1556,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0
1557,Private,Masters,Separated,Exec-managerial,0
1558,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,0
1559,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1560,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1561,Private,Masters,Married-civ-spouse,Exec-managerial,0
1562,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1563,Private,Bachelors,Married-civ-spouse,Sales,0
1564,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1565,Private,HS-grad,Married-civ-spouse,Transport-moving,0
1566,Private,Bachelors,Married-civ-spouse,Sales,0
1567,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1568,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,0
1569,Private,HS-grad,Married-civ-spouse,Craft-repair,0
1570,Private,Some-college,Never-married,Protective-serv,1
1571,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,0
1572,Private,Prof-school,Married-spouse-absent,Prof-specialty,0
1573,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1574,Private,Masters,Married-civ-spouse,Prof-specialty,0
1576,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1577,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,0
1578,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
1579,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,0
1580,Private,Doctorate,Married-civ-spouse,Exec-managerial,0
1581,Self-emp-not-inc,HS-grad,Widowed,Adm-clerical,0
1582,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1583,Private,Some-college,Married-civ-spouse,Exec-managerial,0
1584,Private,Bachelors,Married-civ-spouse,Sales,0
1585,Private,Masters,Divorced,Exec-managerial,0
1586,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1587,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1588,Private,Masters,Married-civ-spouse,Exec-managerial,0
1589,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1590,Self-emp-inc,Bachelors,Divorced,Sales,0
1591,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,0
1592,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1593,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,0
1594,Local-gov,10th,Married-civ-spouse,Handlers-cleaners,0
1595,Private,Masters,Married-civ-spouse,Exec-managerial,0
1596,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1597,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1598,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,0
1599,Private,Masters,Married-civ-spouse,Exec-managerial,0
1600,Federal-gov,Prof-school,Never-married,Prof-specialty,1
1602,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,0
1603,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1604,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1605,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,0
1606,Local-gov,Bachelors,Never-married,Adm-clerical,1
1607,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1608,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1609,Private,Doctorate,Married-civ-spouse,Prof-specialty,0
1610,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1611,Private,Some-college,Married-civ-spouse,Sales,0
1612,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,0
1615,Private,Bachelors,Married-civ-spouse,Tech-support,0
1616,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,0
1617,Private,HS-grad,Married-civ-spouse,Prof-specialty,0
1618,State-gov,Masters,Married-civ-spouse,Sales,0
1619,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,0
1620,Private,HS-grad,Married-civ-spouse,Sales,0
1621,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1622,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
1623,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,0
1624,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0
1625,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1626,Private,Doctorate,Married-civ-spouse,Prof-specialty,0
1627,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1628,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1629,Private,Some-college,Never-married,Adm-clerical,1
1630,Private,Doctorate,Married-civ-spouse,Prof-specialty,0
1631,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,0
1632,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1633,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
1634,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1635,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1636,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1637,Private,Bachelors,Married-civ-spouse,Sales,0
1638,Private,Some-college,Married-civ-spouse,Exec-managerial,0
1639,Private,Bachelors,Divorced,Other-service,0
1640,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,0
1641,Private,HS-grad,Married-civ-spouse,Sales,0
1642,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,0
1643,Private,Prof-school,Married-civ-spouse,Exec-managerial,0
1644,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,0
1645,Private,Doctorate,Never-married,Prof-specialty,1
1646,Private,HS-grad,Married-civ-spouse,Other-service,0
1647,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1648,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1649,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
1650,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,0
1651,Self-emp-inc,Masters,Married-civ-spouse,Sales,0
1652,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1653,Private,Bachelors,Separated,Prof-specialty,0
1654,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,1
1655,Private,9th,Divorced,Craft-repair,0
1656,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
1657,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,0
1658,Private,Prof-school,Married-civ-spouse,Exec-managerial,0
1659,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
1660,Private,Masters,Married-civ-spouse,Prof-specialty,0
1661,Private,Bachelors,Never-married,Sales,1
1662,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,0
1663,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1664,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
1665,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,0
1666,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,0
1667,Private,Bachelors,Married-civ-spouse,Sales,0
1668,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
1669,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,0
1670,Private,10th,Married-civ-spouse,Craft-repair,0
1671,Private,Masters,Married-civ-spouse,Exec-managerial,0
1672,Self-emp-not-inc,Some-college,Never-married,Sales,1
1673,Private,Masters,Married-civ-spouse,Exec-managerial,0
1674,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,0
1675,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
1676,Private,Prof-school,Married-civ-spouse,Exec-managerial,0
1677,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,0
1678,Private,Preschool,Married-civ-spouse,Farming-fishing,0
1679,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,0
1681,Private,HS-grad,Never-married,Protective-serv,0
1682,Private,HS-grad,Never-married,Other-service,0
1683,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,0
1685,Private,Masters,Divorced,Exec-managerial,0
1686,Private,Bachelors,Divorced,Exec-managerial,0
1687,Self-emp-inc,Prof-school,Divorced,Prof-specialty,0
1688,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,0
1689,Private,Bachelors,Never-married,Sales,1
1690,Private,Assoc-voc,Never-married,Sales,1
1691,Self-emp-inc,Masters,Divorced,Exec-managerial,0
1692,Private,Bachelors,Never-married,Farming-fishing,1
1693,Private,Masters,Never-married,Prof-specialty,1
1694,Private,Doctorate,Married-spouse-absent,Other-service,0
1695,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,0
1696,Private,Masters,Divorced,Sales,0
1697,Private,Prof-school,Never-married,Exec-managerial,1
1698,Self-emp-inc,Prof-school,Never-married,Prof-specialty,1
1699,Private,Some-college,Divorced,Craft-repair,0
1700,Private,Bachelors,Divorced,Exec-managerial,0
1701,Private,HS-grad,Never-married,Craft-repair,0
1702,Self-emp-not-inc,Some-college,Married-spouse-absent,Farming-fishing,1
1703,Private,Masters,Separated,Exec-managerial,0
1704,Private,Masters,Never-married,Sales,1
1705,Private,Bachelors,Never-married,Exec-managerial,1
1707,Private,Prof-school,Never-married,Prof-specialty,1
1708,Private,Bachelors,Never-married,Exec-managerial,1
1709,Self-emp-inc,Prof-school,Divorced,Prof-specialty,0
1710,Private,Bachelors,Separated,Exec-managerial,0
1711,Self-emp-inc,Bachelors,Never-married,Tech-support,1
1712,Private,Masters,Never-married,Exec-managerial,1
1713,Private,Masters,Separated,Tech-support,0
1714,Private,Bachelors,Divorced,Exec-managerial,0
1715,Private,Bachelors,Divorced,Exec-managerial,0
1716,Private,Masters,Never-married,Prof-specialty,1
1717,Self-emp-not-inc,Bachelors,Divorced,Farming-fishing,0
1718,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,1
1719,Private,Doctorate,Divorced,Prof-specialty,0
1720,Self-emp-not-inc,Masters,Divorced,Exec-managerial,0
1721,Self-emp-inc,Masters,Divorced,Sales,0
1722,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,0
1723,State-gov,Doctorate,Divorced,Prof-specialty,0
1724,Private,Some-college,Divorced,Adm-clerical,1
1725,Self-emp-inc,Prof-school,Divorced,Prof-specialty,0
1726,State-gov,Prof-school,Divorced,Prof-specialty,0
1727,Private,Assoc-acdm,Separated,Exec-managerial,0
1728,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,0
1729,Private,Bachelors,Widowed,Priv-house-serv,0
